,company_permalink,company_name,company_category_code,company_country_code,company_state_code,company_region,company_city,investor_permalink,investor_name,investor_category_code,investor_country_code,investor_state_code,investor_region,investor_city,funding_round_type,funded_at,funded_month,funded_quarter,funded_year, raised_amount_usd ,overview,tag_list,image1,image2,image3,number_of_employees,office_latitude,office_longitude
176,/company/hone-and-strop,Hone and Strop,fashion,USA,CA,Los Angeles,Los Angeles,/company/alliance-acquisitions-inc,Alliance Acquisitions,other,USA,CA,Los Angeles,Los Angeles,angel,7/4/12,2012-07,2012-Q3,2012,"375,000","<p>Hone &amp; Strop is a lifestyle brand that celebrates what it means to be a gentleman. Hone &amp; Strop represents a standard of living and grooming excellence established through the long-standing traditions of the refined and the extraordinary. </p>
<p>Hone and Strop is the place where men and their significant
others discover, collect, and buy from a crowd-curated catalog 
of amazing goods, wonderful places and innovative stores. 
Hone and Strop lets you discover an endless assortment of cool
stuff, curated by our global community with one thing in
common: exceptional taste. </p>
<p>As a men’s lifestyle and fashion brand we leverage our proprietary social shopping and eCommerce platform to allow men to socialize, discover and purchase classic haberdashery.</p>
<p>Our mobile application allows users to check-in, post their style to a personal style feed, share their finds, influence purchase decisions and start conversations.</p>","men, fashion, mobile, wireless, social",http://api-images.crunchbase.com/assets/images/resized/0019/5090/195090v4-max-150x150.png,http://api-images.crunchbase.com/assets/images/resized/0019/5090/195090v4-max-250x250.png,http://api-images.crunchbase.com/assets/images/resized/0019/5090/195090v4-max-450x450.png,10,,
177,/company/the-new-motion,The New Motion,cleantech,NLD,,Amsterdam,Amsterdam,/company/alliander,Alliander,,,,unknown,,series-c+,1/1/13,2013-01,2013-Q1,2013,,"<p>The New Motion offers advanced charging solutions for drivers of electric vehicles (EV) and EV-charge locations. </p>
<p>All The New Motion’s activities aim to facilitate drivers of Electrical Vehicles (EV’s) and (Plug-in Hybrid)EV’s to drive as many kilometers on electricity as possible using, as much as possible, electricity retrieved from renewable energy sources. The New Motion makes electric driving easy and fun. </p>
<p>The charge network of The New Motion has over 12.000 online, connected charge points and is the largest and fastest growing, most intensely used charging networks in Europe. Already two out of three drivers in the Netherlands of electric cars use The New Motion charging solutions. </p>
<p>The New Motion also offers charge-points and charging-solutions to companies for (commercial) exploitation and works closely together with leasing companies and car manufacturers. </p>
<p>The New Motion is continuously expanding its charging network in the Netherlands, Belgium, Germany and Norway. </p>","electric-mobility, ev, mobility-service-provider, phev, charging-stations, charge-points, charging-services, cleantech",http://api-images.crunchbase.com/assets/images/resized/0037/7218/377218v1-max-150x150.jpg,http://api-images.crunchbase.com/assets/images/resized/0037/7218/377218v1-max-250x250.jpg,http://api-images.crunchbase.com/assets/images/resized/0037/7218/377218v1-max-450x450.jpg,75,,
178,/company/the-new-motion,The New Motion,cleantech,NLD,,Amsterdam,Amsterdam,/company/alliander,Alliander,,,,unknown,,series-b,1/1/12,2012-01,2012-Q1,2012,,"<p>The New Motion offers advanced charging solutions for drivers of electric vehicles (EV) and EV-charge locations. </p>
<p>All The New Motion’s activities aim to facilitate drivers of Electrical Vehicles (EV’s) and (Plug-in Hybrid)EV’s to drive as many kilometers on electricity as possible using, as much as possible, electricity retrieved from renewable energy sources. The New Motion makes electric driving easy and fun. </p>
<p>The charge network of The New Motion has over 12.000 online, connected charge points and is the largest and fastest growing, most intensely used charging networks in Europe. Already two out of three drivers in the Netherlands of electric cars use The New Motion charging solutions. </p>
<p>The New Motion also offers charge-points and charging-solutions to companies for (commercial) exploitation and works closely together with leasing companies and car manufacturers. </p>
<p>The New Motion is continuously expanding its charging network in the Netherlands, Belgium, Germany and Norway. </p>","electric-mobility, ev, mobility-service-provider, phev, charging-stations, charge-points, charging-services, cleantech",http://api-images.crunchbase.com/assets/images/resized/0037/7218/377218v1-max-150x150.jpg,http://api-images.crunchbase.com/assets/images/resized/0037/7218/377218v1-max-250x250.jpg,http://api-images.crunchbase.com/assets/images/resized/0037/7218/377218v1-max-450x450.jpg,75,,
179,/company/innalabs-holding,Innalabs Holding,hardware,USA,VA,Washington DC,Dulles,/company/allianz-life-insurance,Allianz Life Insurance,,USA,MN,Minneapolis,Minneapolis,venture,5/27/10,2010-05,2010-Q2,2010,"4,880,000","<p>Innalabs Holding, Inc. provides ferrofluid-based measurement sensors and control subsystems. It offers products for various applications, such as remote controls, personal computer input devices, video gaming controllers, radio controllers, and other applications. Innalabs Holding, Inc. has strategic partnership with CyberAir Technologies, Inc. </p>
<p>The company was founded in 2001 and is headquartered in Dulles, Virginia with additional offices in Washington, D.C. and Novosibirsk, Russia.</p>",,http://api-images.crunchbase.com/assets/images/resized/0009/3641/93641v1-max-150x150.jpg,http://api-images.crunchbase.com/assets/images/resized/0009/3641/93641v1-max-250x250.jpg,http://api-images.crunchbase.com/assets/images/resized/0009/3641/93641v1-max-450x450.jpg,,,
180,/company/seismo-shelf,Seismo-Shelf,other,RUS,,Saint Petersburg,St. Petersburg,/company/allianz-life-insurance,Allianz Life Insurance,,USA,MN,Minneapolis,Minneapolis,venture,1/12/10,2010-01,2010-Q1,2010,"5,000,000","<p>Seismo-Shelf develops underwater nodes designed to sense and transmit seismic activity directly from the sea floor, for use in surveying hydrocarbon reserves.</p>",,http://api-images.crunchbase.com/assets/images/resized/0009/6710/96710v2-max-150x150.jpg,http://api-images.crunchbase.com/assets/images/resized/0009/6710/96710v2-max-250x250.jpg,http://api-images.crunchbase.com/assets/images/resized/0009/6710/96710v2-max-450x450.jpg,,,
181,/company/allied-pacific-sports-network,Allied Pacific Sports Network,sports,HKG,,Hong Kong - Other,,/company/allied-pacific-group,Allied Pacific Group,,,,unknown,,series-a,1/1/10,2010-01,2010-Q1,2010,"7,000,000","<p>Allied Pacific Sports Network (â€œAPSNâ€) was Asiaâ€™s leading provider of live and on-demand sports via Internet, interactive media, and mobile technologies.</p>
<p>During 2010 and 2011, APSN delivered Internet broadcasts of over 2,500 live sporting events to Asia on an annual basis, acquired the rights to exploit a broad range of sports in various Asian markets, and established the technical foundation for delivering that sporting content to Asian viewers.</p>
<p>APSN:</p>
<p>â€¢ Delivered live and on-demand broadcasts of Major League Baseball, English Premier League football, Bundesliga 1 football, Brazilian Serie A football, Italian Serie A football and other premium international football leagues from Europe and the Americas, basketball (NBA), American football (NFL), golf, tennis, racquet sports, ice hockey (NHL), cricket, rugby, motorsports (NASCAR and F1), and fighting sports.</p>
<p>â€¢ Operated Chinese, Korean, Japanese, Vietnamese, and English language websites for these sports, which were available throughout Asia.</p>
<p>â€¢ Provided websites and live and on-demand streaming of matches and video highlights that were accessible throughout Asia via Computers, Mobile devices (smartphones, tablets), IPTV networks, Internet enabled televisions and interactive and game consoles (Xbox, Sony Playstation, Roku, Boxee), and other home entertainment systems.</p>
<p>â€¢ Provided news, video highlights, team statistics and information, player statistics and information, live scoreboards and results, standings, betting odds and tips, and photo galleries.</p>
<p>â€¢ Had a broadcast territory covering 28 Asian countries which have an aggregate of nearly 1 billion internet users, over 500 million broadband internet users, and more than 2.5 billion mobile phone users.</p>","sports, asia, internet, mobile, live-streaming, on-demand-streaming, mlb",http://api-images.crunchbase.com/assets/images/resized/0013/8575/138575v2-max-150x150.png,http://api-images.crunchbase.com/assets/images/resized/0013/8575/138575v2-max-250x250.png,http://api-images.crunchbase.com/assets/images/resized/0013/8575/138575v2-max-450x450.png,23,,
182,/company/petlist,My Dog Bowl,pets,USA,CA,Los Angeles,Laguna Niguel,/company/alpha-wolf-investments,Alpha Wolf Investments,,,,unknown,,angel,7/8/13,2013-07,2013-Q3,2013,, , , , , , , , 
183,/company/speaktoit,Speaktoit,mobile,USA,CA,SF Bay,Sunnyvale,/company/alpine,Alpine,mobile,JPN,,Tokyo,Tokyo,venture,5/25/12,2012-05,2012-Q2,2012,,"<p>Speaktoit is a start-up working on natural language interfaces and talking online products. Company’s goal is to create conversational agents for mobile devices, web, and personal computers via text based and voice interfaces in order to deliver an interactive experience for the user. </p>","chatbot, conversational-agents, voice, semantic, natural-language",http://api-images.crunchbase.com/assets/images/resized/0010/7343/107343v4-max-150x150.png,http://api-images.crunchbase.com/assets/images/resized/0010/7343/107343v4-max-250x250.png,http://api-images.crunchbase.com/assets/images/resized/0010/7343/107343v4-max-450x450.png,22,,
184,/company/speaktoit,Speaktoit,mobile,USA,CA,SF Bay,Sunnyvale,/company/alpine,Alpine,mobile,JPN,,Tokyo,Tokyo,venture,1/30/14,2014-01,2014-Q1,2014,,"<p>Speaktoit is a start-up working on natural language interfaces and talking online products. Company’s goal is to create conversational agents for mobile devices, web, and personal computers via text based and voice interfaces in order to deliver an interactive experience for the user. </p>","chatbot, conversational-agents, voice, semantic, natural-language",http://api-images.crunchbase.com/assets/images/resized/0010/7343/107343v4-max-150x150.png,http://api-images.crunchbase.com/assets/images/resized/0010/7343/107343v4-max-250x250.png,http://api-images.crunchbase.com/assets/images/resized/0010/7343/107343v4-max-450x450.png,22,,
185,/company/brammo,Brammo,cleantech,USA,OR,Ashland,Ashland,/company/alpine-energy,Alpine Energy,cleantech,,,unknown,,series-b,10/26/11,2011-10,2011-Q4,2011,"28,000,000","<p>Brammo, Inc. is a leading electric vehicle technology company headquartered in North America. Brammo designs and develops electric vehicles including the Enertia, Empulse and Engage motorcycles. Brammo is an OEM supplier of its innovative Brammo Digital Drivetrain(TM) systems including the Brammo Power(TM) battery pack and Brammo Power(TM) vehicle management system. Brammo has vehicle distribution and marketing operations in North America, Europe and Asia</p>","green-tech, ev, motorcycle, electric, automotive, battery",http://api-images.crunchbase.com/assets/images/resized/0009/3260/93260v3-max-150x150.jpg,http://api-images.crunchbase.com/assets/images/resized/0009/3260/93260v3-max-250x250.jpg,http://api-images.crunchbase.com/assets/images/resized/0009/3260/93260v3-max-450x450.jpg,,,
186,/company/duriana,Duriana,ecommerce,SGP,,Singapore,Singapore,/company/alps-ventures,Alps Ventures,,AUT,,Vienna,Vienna,angel,12/10/13,2013-12,2013-Q4,2013,"800,000",<p>Duriana is a new mobile marketplace for all things beautiful. Find beautiful things for sale in your area and list new or pre-loved items for free - all from your iPhone or Android phone.</p>,"marketplace, mobile-commerce, social-commerce",http://api-images.crunchbase.com/assets/images/resized/0037/4025/374025v1-max-150x150.png,http://api-images.crunchbase.com/assets/images/resized/0037/4025/374025v1-max-250x250.png,http://api-images.crunchbase.com/assets/images/resized/0037/4025/374025v1-max-450x450.png,10,,
187,/company/art-sy,Artsy,design,USA,NY,New York,New York,/company/alt-option-return,Alt Option Return,,USA,NY,New York,New York,angel,11/24/10,2010-11,2010-Q4,2010,"1,250,000", , , , , , , , 
188,/company/boostctr,Boost Medi,advertising,USA,CA,SF Bay,San Francisco,/company/alt-option-return,Alt Option Return,,USA,NY,New York,New York,series-a,3/14/11,2011-03,2011-Q1,2011,"1,640,000", , , , , , , , 
